GEOID,NAME,TRACTCE,STATEFP,COUNTYFP,GEOIDFQ,NAMELSAD,INTPTLAT,INTPTLON,median_rent,vacancy_rate_rental,median_rooms,renter_share,owner_share,recent_movers_share,overcrowded_share,rent_burden35_share,bed_0_share,bed_1_share,bed_2_share,bed_3_share,bed_4_share,bed_5p_share
11001003301,33.01,3301,11,1,1400000US11001003301,Census Tract 33.01,38.9204778,-77.0114293,3501.0,12.1,5.3,0.2604994324631101,0.7395005675368899,0.10442678774120318,0.0,0.09839816933638444,0.030558482613277135,0.13962065331928344,0.18493150684931506,0.34088514225500527,0.24710221285563752,0.05690200210748156
11001007604,76.04,7604,11,1,1400000US11001007604,Census Tract 76.04,38.8660921,-76.9638007,1512.0,8.7,4.3,0.6442062276671772,0.3557937723328229,0.1383358856559469,0.0,0.3727422003284072,0.058850574712643676,0.3328735632183908,0.31908045977011495,0.13057471264367815,0.1406896551724138,0.01793103448275862
11001007605,76.05,7605,11,1,1400000US11001007605,Census Tract 76.05,38.8660433,-76.9752566,1225.0,3.3,4.3,0.6693629929221436,0.3306370070778564,0.027300303336703743,0.09757330637007078,0.5083713850837138,0.12321181356714352,0.19981541301338257,0.4476234425473004,0.18320258421781263,0.046146746654360866,0.0
11001007603,76.03,7603,11,1,1400000US11001007603,Census Tract 76.03,38.859109,-76.9585469,1243.0,0.0,4.3,0.6520947176684881,0.34790528233151186,0.09790528233151184,0.0,0.1585195530726257,0.07877551020408163,0.1457142857142857,0.5016326530612245,0.21061224489795918,0.05714285714285714,0.006122448979591836
11001008100,81.0,8100,11,1,1400000US11001008100,Census Tract 81,38.893171,-76.9925272,2339.0,2.5,4.8,0.5310880829015544,0.4689119170984456,0.12888601036269431,0.0,0.1048780487804878,0.025721455457967377,0.35257214554579674,0.2691342534504391,0.22961104140526975,0.09096612296110414,0.031994981179422836
11001008200,82.0,8200,11,1,1400000US11001008200,Census Tract 82,38.8918309,-77.000604,1932.0,3.9,3.2,0.6574074074074074,0.3425925925925926,0.22883597883597884,0.009259259259259259,0.19560669456066945,0.13010501750291714,0.4235705950991832,0.2246207701283547,0.11435239206534423,0.09393232205367562,0.013418903150525088
11001008302,83.02,8302,11,1,1400000US11001008302,Census Tract 83.02,38.8963061,-76.9966527,2494.0,0.0,4.0,0.5844155844155844,0.4155844155844156,0.22536287242169595,0.008403361344537815,0.11709286675639301,0.08964558721334259,0.30785267546907574,0.3113273106323836,0.14107018763029883,0.09312022237665045,0.05698401667824878
11001008410,84.1,8410,11,1,1400000US11001008410,Census Tract 84.10,38.9015543,-76.9911234,3304.0,5.4,5.3,0.25088757396449707,0.749112426035503,0.22840236686390533,0.0,0.10101010101010101,0.011428571428571429,0.022857142857142857,0.4022857142857143,0.288,0.19085714285714286,0.08457142857142858
11001008701,87.01,8701,11,1,1400000US11001008701,Census Tract 87.01,38.9141018,-77.0062645,3501.0,7.4,5.4,0.3699825479930192,0.6300174520069808,0.12914485165794065,0.0,0.4221698113207547,0.0,0.18398096748612214,0.23076923076923078,0.3885804916732752,0.14591593973037273,0.05075337034099921
11001008002,80.02,8002,11,1,1400000US11001008002,Census Tract 80.02,38.8915403,-76.9827594,2331.0,13.7,5.4,0.3806179775280899,0.6193820224719101,0.14185393258426968,0.0,0.18882466281310212,0.005825242718446602,0.23624595469255663,0.2627831715210356,0.29320388349514565,0.1656957928802589,0.036245954692556634
11001008702,87.02,8702,11,1,1400000US11001008702,Census Tract 87.02,38.9150961,-77.0013085,1975.0,3.1,3.0,0.7411331183786274,0.2588668816213726,0.19760479041916168,0.0,0.24236517218973358,0.15070921985815602,0.45656028368794327,0.13430851063829788,0.18838652482269502,0.06648936170212766,0.0035460992907801418
11001007703,77.03,7703,11,1,1400000US11001007703,Census Tract 77.03,38.8863224,-76.947455,1175.0,4.1,5.5,0.6250541829215431,0.37494581707845687,0.13957520589510186,0.07022106631989597,0.3556998556998557,0.02449979583503471,0.2625561453654553,0.2760310330747244,0.3601469987750102,0.05634953042057983,0.02041649652919559
11001007707,77.07,7707,11,1,1400000US11001007707,Census Tract 77.07,38.8779453,-76.9353432,1235.0,0.0,5.5,0.5354030501089324,0.46459694989106753,0.08660130718954248,0.0,0.6666666666666666,0.008370260955194485,0.1935007385524372,0.3722304283604136,0.36484490398818314,0.06105366814377154,0.0
11001007709,77.09,7709,11,1,1400000US11001007709,Census Tract 77.09,38.879862,-76.9675363,1166.0,2.1,4.3,0.8221872541306058,0.1778127458693942,0.029110936270653028,0.02675059008654603,0.5209756097560976,0.11598513011152416,0.3033457249070632,0.1962825278810409,0.13308550185873605,0.09888475836431226,0.1524163568773234
11001007803,78.03,7803,11,1,1400000US11001007803,Census Tract 78.03,38.8962674,-76.9407751,1216.0,3.4,4.2,0.6080063416567578,0.3919936583432422,0.04399524375743163,0.029726516052318668,0.40216550657385924,0.12677053824362605,0.221671388101983,0.31798866855524077,0.26487252124645894,0.037181303116147306,0.03151558073654391
11001007804,78.04,7804,11,1,1400000US11001007804,Census Tract 78.04,38.8942107,-76.9313427,1090.0,2.5,5.4,0.7325361862806796,0.2674638137193203,0.028319697923222153,0.0,0.49140893470790376,0.010095642933049946,0.14984059511158343,0.3926673751328374,0.3427205100956429,0.077577045696068,0.02709883103081828
11001008803,88.03,8803,11,1,1400000US11001008803,Census Tract 88.03,38.9104603,-76.9913622,1893.0,7.7,3.1,0.9163830821584832,0.08361691784151677,0.32134175984443364,0.02868254739912494,0.2757847533632287,0.19651212250106337,0.32369204593789874,0.4193960017014037,0.05104210974053594,0.009357720119098255,0.0
11001008804,88.04,8804,11,1,1400000US11001008804,Census Tract 88.04,38.9102408,-76.9812669,1698.0,17.7,3.5,0.5607973421926911,0.439202657807309,0.11495016611295682,0.0,0.47393364928909953,0.03370194839389152,0.3844128488678252,0.4191679831490258,0.13849394418114797,0.02422327540810953,0.0
11001008903,89.03,8903,11,1,1400000US11001008903,Census Tract 89.03,38.9041579,-76.977718,2088.0,8.1,3.6,0.7975059382422803,0.20249406175771972,0.08966745843230403,0.07363420427553444,0.5298273155416012,0.07862281603288798,0.4105858170606372,0.32579650565262075,0.12692702980472764,0.05806783144912641,0.0
11001008904,89.04,8904,11,1,1400000US11001008904,Census Tract 89.04,38.9009808,-76.9748514,1390.0,2.9,3.7,0.7931793179317932,0.2068206820682068,0.0484048404840484,0.009900990099009901,0.3963503649635037,0.03964321110009911,0.408820614469772,0.36372646184340934,0.1377601585728444,0.050049554013875126,0.0
11001008802,88.02,8802,11,1,1400000US11001008802,Census Tract 88.02,38.9039498,-76.9866786,1436.0,6.3,4.1,0.5239551478083588,0.47604485219164117,0.16870540265035677,0.01834862385321101,0.4421906693711968,0.03839205058717254,0.3992773261065944,0.20776874435411022,0.24570912375790424,0.06955736224028906,0.03929539295392954
11001009810,98.1,9810,11,1,1400000US11001009810,Census Tract 98.10,38.826037,-77.0037886,1169.0,0.0,3.7,0.9717314487632509,0.028268551236749116,0.0,0.0,0.5349907918968693,0.01751459549624687,0.3469557964970809,0.5663052543786489,0.06922435362802336,0.0,0.0
11001010800,108.0,10800,11,1,1400000US11001010800,Census Tract 108,38.8973521,-77.044612,2142.0,19.0,2.4,0.9365404298874105,0.06345957011258956,0.4483111566018424,0.032753326509723645,0.7310087173100872,0.43362193362193363,0.4704184704184704,0.09163059163059163,0.004329004329004329,0.0,0.0
11001011100,111.0,11100,11,1,1400000US11001011100,Census Tract 111,38.9158612,-76.9681631,530.0,2.9,5.3,0.42479784366576817,0.5752021563342318,0.1018867924528302,0.0037735849056603774,0.5464949928469242,0.2362008950770761,0.06613625062158131,0.20437593237195426,0.24465440079562406,0.20636499254102436,0.04226752859273993
11001009000,90.0,9000,11,1,1400000US11001009000,Census Tract 90,38.9226934,-76.9545101,1300.0,6.0,4.3,0.5044062106588334,0.4955937893411666,0.10574905581200168,0.01049097775912715,0.45174708818635606,0.06629392971246006,0.2795527156549521,0.2847444089456869,0.31589456869009586,0.042731629392971246,0.010782747603833865
11001009102,91.02,9102,11,1,1400000US11001009102,Census Tract 91.02,38.9187926,-76.9888946,1137.0,7.8,4.3,0.6276651066042642,0.37233489339573583,0.09464378575143005,0.0,0.27374784110535405,0.02154398563734291,0.4452423698384201,0.1651705565529623,0.32046678635547576,0.04757630161579892,0.0
11001009811,98.11,9811,11,1,1400000US11001009811,Census Tract 98.11,38.826651,-76.9984594,1145.0,10.3,4.2,0.8423700391280045,0.15762996087199552,0.10844046953605366,0.006707657909446618,0.37393767705382436,0.048660714285714286,0.30223214285714284,0.31875,0.2638392857142857,0.05580357142857143,0.010714285714285714
11001001002,10.02,1002,11,1,1400000US11001001002,Census Tract 10.02,38.9384216,-77.0788872,2372.0,15.1,3.3,0.59072375127421,0.40927624872579,0.2222222222222222,0.0,0.3860103626943005,0.11541774332472007,0.5938845822566753,0.1821705426356589,0.09517657192075797,0.013350559862187769,0.0
11001007807,78.07,7807,11,1,1400000US11001007807,Census Tract 78.07,38.8985783,-76.9210632,1104.0,3.9,5.1,0.4309031556039173,0.5690968443960827,0.07181719260065289,0.01958650707290533,0.5944444444444444,0.027635619242579325,0.16376663254861823,0.27021494370522003,0.33162743091095187,0.17911975435005117,0.027635619242579325
11001007806,78.06,7806,11,1,1400000US11001007806,Census Tract 78.06,38.9055926,-76.932552,1178.0,7.7,4.2,0.5528804815133276,0.4471195184866724,0.06362854686156492,0.014617368873602751,0.5806451612903226,0.06007905138339921,0.341501976284585,0.2671936758893281,0.2450592885375494,0.06798418972332015,0.01818181818181818
11001007808,78.08,7808,11,1,1400000US11001007808,Census Tract 78.08,38.8922212,-76.9192026,902.0,4.2,5.5,0.43525641025641026,0.5647435897435897,0.13012820512820514,0.0,0.4551282051282051,0.005962059620596206,0.2720867208672087,0.3241192411924119,0.2775067750677507,0.10569105691056911,0.014634146341463415
11001009201,92.01,9201,11,1,1400000US11001009201,Census Tract 92.01,38.9287161,-76.9990184,2010.0,8.5,3.2,0.574088440651668,0.425911559348332,0.2505818463925524,0.047323506594259115,0.4764705882352941,0.0736156351791531,0.43908794788273614,0.1485342019543974,0.26514657980456025,0.0736156351791531,0.0
11001009203,92.03,9203,11,1,1400000US11001009203,Census Tract 92.03,38.9219735,-77.0054956,1930.0,0.0,4.8,0.5744408945686901,0.4255591054313099,0.08626198083067092,0.0,0.358974358974359,0.10223642172523961,0.22236421725239616,0.16869009584664538,0.4268370607028754,0.07987220447284345,0.0
11001009301,93.01,9301,11,1,1400000US11001009301,Census Tract 93.01,38.9307613,-76.9864892,,2.6,7.5,0.24206069160197602,0.757939308398024,0.06986591390261115,0.008468595624558928,0.13702623906705538,0.0,0.009652509652509652,0.20913770913770913,0.4588159588159588,0.1994851994851995,0.12290862290862291
11001009302,93.02,9302,11,1,1400000US11001009302,Census Tract 93.02,38.9251636,-76.9907773,2158.0,7.1,4.0,0.6034136546184738,0.3965863453815261,0.2469879518072289,0.0050200803212851405,0.5927342256214149,0.02960222016651249,0.2923219241443108,0.3098982423681776,0.2072155411655874,0.09158186864014801,0.06938020351526364
11001001100,11.0,1100,11,1,1400000US11001001100,Census Tract 11,38.9572432,-77.0776732,2322.0,11.1,4.4,0.41642512077294686,0.5835748792270531,0.15555555555555556,0.0,0.39346811819595645,0.24086661002548854,0.17332200509770604,0.17587085811384875,0.1312659303313509,0.17969413763806288,0.0989804587935429
11001001200,12.0,1200,11,1,1400000US11001001200,Census Tract 12,38.9462221,-77.0705215,2062.0,4.1,4.1,0.4556910569105691,0.5443089430894309,0.18902439024390244,0.0,0.4477468839884947,0.09310214851111949,0.3758009800226159,0.09950998869204673,0.20731247644176404,0.1699962306822465,0.05427817565020731
11001001401,14.01,1401,11,1,1400000US11001001401,Census Tract 14.01,38.9653036,-77.0706075,1842.0,6.7,7.2,0.39008142116950406,0.6099185788304959,0.17986676535899335,0.011102886750555145,0.24857685009487665,0.09180790960451977,0.2323446327683616,0.07768361581920905,0.19491525423728814,0.2542372881355932,0.14901129943502825
11001009804,98.04,9804,11,1,1400000US11001009804,Census Tract 98.04,38.8420148,-76.997258,1410.0,7.9,4.5,0.7463768115942029,0.2536231884057971,0.0,0.013457556935817806,0.5716395864106352,0.01216089803554724,0.23105706267539758,0.3161833489242282,0.2806361085126286,0.13564078578110383,0.02432179607109448
11001001702,17.02,1702,11,1,1400000US11001001702,Census Tract 17.02,38.9717231,-77.0160682,2088.0,14.9,4.0,0.5089230769230769,0.4910769230769231,0.09538461538461539,0.021538461538461538,0.3432098765432099,0.041802388707926165,0.34527687296416937,0.2676438653637351,0.20521172638436483,0.06623235613463627,0.0738327904451683
11001010300,103.0,10300,11,1,1400000US11001010300,Census Tract 103,38.9761556,-77.0271875,1325.0,3.1,4.4,0.49611973392461195,0.503880266075388,0.23725055432372505,0.045454545454545456,0.5273743016759777,0.2,0.19946808510638298,0.17606382978723403,0.2968085106382979,0.06595744680851064,0.06170212765957447
11001001804,18.04,1804,11,1,1400000US11001001804,Census Tract 18.04,38.9670945,-77.0304334,1456.0,0.0,4.3,0.6659989984977466,0.33400100150225337,0.12769153730595895,0.05257886830245368,0.5349922239502333,0.06312900274473925,0.302836230558097,0.3142726440988106,0.21363220494053065,0.08417200365965233,0.021957913998170174
11001001901,19.01,1901,11,1,1400000US11001001901,Census Tract 19.01,38.9646853,-77.0236327,1543.0,0.0,6.9,0.15018094089264172,0.8498190591073582,0.033172496984318456,0.0048250904704463205,0.14937759336099585,0.0,0.06052193225985564,0.044975013881177126,0.529705719044975,0.3048306496390894,0.059966685174902834
11001001902,19.02,1902,11,1,1400000US11001001902,Census Tract 19.02,38.9639299,-77.0156458,1310.0,0.0,7.7,0.15840386940749698,0.841596130592503,0.009673518742442563,0.009673518742442563,0.13445378151260504,0.04805491990846682,0.059496567505720827,0.05377574370709382,0.3684210526315789,0.39588100686498856,0.07437070938215103
11001005001,50.01,5001,11,1,1400000US11001005001,Census Tract 50.01,38.9119619,-77.0295088,2884.0,11.5,3.9,0.375,0.625,0.21195652173913043,0.004528985507246377,0.1485148514851485,0.01800327332242226,0.3019639934533552,0.411620294599018,0.12438625204582651,0.09574468085106383,0.04828150572831424
11001009807,98.07,9807,11,1,1400000US11001009807,Census Tract 98.07,38.8292038,-77.0117577,1177.0,3.6,4.1,0.7304147465437788,0.2695852534562212,0.0956221198156682,0.07027649769585254,0.2235597592433362,0.05368421052631579,0.4557894736842105,0.3021052631578947,0.11736842105263158,0.06421052631578947,0.006842105263157895
11001009802,98.02,9802,11,1,1400000US11001009802,Census Tract 98.02,38.8307312,-76.9965578,,6.7,4.9,0.6612529002320185,0.33874709976798145,0.08236658932714618,0.0,0.44212523719165087,0.03429796355841372,0.13719185423365488,0.48017148981779206,0.31511254019292606,0.03322615219721329,0.0
11001009803,98.03,9803,11,1,1400000US11001009803,Census Tract 98.03,38.8356929,-77.0043421,1206.0,7.6,3.5,0.8187820983125459,0.18121790168745414,0.0,0.019075568598679385,0.6612318840579711,0.058935361216730035,0.39923954372623577,0.3396704689480355,0.16856780735107732,0.03358681875792142,0.0
11001002002,20.02,2002,11,1,1400000US11001002002,Census Tract 20.02,38.9525009,-77.0310824,2192.0,9.8,6.8,0.16468253968253968,0.8353174603174603,0.07076719576719577,0.011243386243386243,0.34782608695652173,0.03625,0.085625,0.185625,0.27125,0.24875,0.1725
11001002101,21.01,2101,11,1,1400000US11001002101,Census Tract 21.01,38.9559119,-77.0241312,1557.0,0.0,4.9,0.4671707122960605,0.5328292877039396,0.06884202148826105,0.0354158376442499,0.2774725274725275,0.013152804642166345,0.2495164410058027,0.2688588007736944,0.2344294003868472,0.19729206963249515,0.0367504835589942
11001002900,29.0,2900,11,1,1400000US11001002900,Census Tract 29,38.9338478,-77.0299131,1973.0,7.3,4.9,0.45109662122110256,0.5489033787788975,0.27563722584469474,0.03971547125074096,0.26141078838174275,0.021511017838405037,0.2334732423924449,0.2030430220356768,0.33840503672612804,0.16684155299055614,0.03672612801678909
11001003100,31.0,3100,11,1,1400000US11001003100,Census Tract 31,38.930617,-77.0254235,2181.0,4.4,3.5,0.4684402712571727,0.5315597287428273,0.24308815858111632,0.004694835680751174,0.24447031431897556,0.1163255117324014,0.2765851223165252,0.255117324013979,0.22466300549176235,0.08387418871692462,0.04343484772840739
11001003200,32.0,3200,11,1,1400000US11001003200,Census Tract 32,38.9322375,-77.0211591,1552.0,5.0,5.0,0.3341404358353511,0.6658595641646489,0.08232445520581114,0.007869249394673124,0.34601449275362317,0.014499758337361043,0.1445142580956984,0.3083615273078782,0.3484775253745771,0.16868052199130015,0.015466408893185114
11001003400,34.0,3400,11,1,1400000US11001003400,Census Tract 34,38.9221674,-77.0177044,2242.0,11.8,3.8,0.6047463175122749,0.395253682487725,0.21685761047463176,0.0,0.338865836791148,0.0411639460610362,0.3044712562100781,0.2782114975159688,0.25621007806955287,0.10290986515259049,0.017033356990773598
11001003500,35.0,3500,11,1,1400000US11001003500,Census Tract 35,38.9223765,-77.024341,2507.0,9.8,3.1,0.7404299947561616,0.2595700052438385,0.3765076035658102,0.027267960146827478,0.3959121877365632,0.16940133037694013,0.35698447893569846,0.28780487804878047,0.11352549889135255,0.06829268292682927,0.003991130820399113
